"id_track";"id_marine";"lat";"lon";"speed";"course";"age";"date_add"
"324494";"793";"41,621";"140,71";"109";"57";"22";"2016-06-25 00:12:00"
"324495";"856";"41,6352";"140,573";"121";"24";"2";"2016-06-25 00:12:00"
"324496";"859";"41,6369";"140,92";"111";"270";"1";"2016-06-25 00:12:00"
"324497";"862";"41,6637";"141,139";"138";"259";"2";"2016-06-25 00:12:00"
"324498";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 00:12:00"
"324499";"844";"41,7536";"140,663";"1";"299";"1";"2016-06-25 00:12:00"
"324500";"826";"41,7638";"140,671";"1";"223";"1";"2016-06-25 00:12:00"
"324501";"747";"41,7727";"140,654";"1";"271";"3";"2016-06-25 00:12:00"
"324502";"746";"41,7736";"140,712";"0";"16";"65";"2016-06-25 00:12:00"
"324503";"765";"41,7751";"140,709";"0";"172";"2";"2016-06-25 00:12:00"
"324504";"749";"41,7774";"140,722";"0";"272";"2";"2016-06-25 00:12:00"
"324505";"710";"41,7782";"140,677";"1";"36";"3";"2016-06-25 00:12:00"
"324506";"841";"41,7785";"140,665";"0";"280";"3";"2016-06-25 00:12:00"
"324507";"845";"41,7834";"140,723";"0";"126";"5";"2016-06-25 00:12:00"
"324508";"753";"41,7837";"140,725";"0";"166";"2";"2016-06-25 00:12:00"
"324509";"756";"41,7849";"140,668";"2";"35";"1";"2016-06-25 00:12:00"
"324510";"755";"41,7865";"140,678";"1";"201";"4";"2016-06-25 00:12:00"
"324511";"779";"41,7946";"140,718";"0";"310";"4";"2016-06-25 00:12:00"
"324512";"838";"41,7958";"140,719";"0";"325";"3";"2016-06-25 00:12:00"
"324513";"819";"41,7982";"140,719";"0";"357";"3";"2016-06-25 00:12:00"
"324514";"761";"41,8034";"140,653";"0";"173";"806";"2016-06-25 00:12:00"
"324515";"751";"41,806";"140,649";"0";"276";"5";"2016-06-25 00:12:00"
"324516";"760";"41,807";"140,709";"0";"16";"1";"2016-06-25 00:12:00"
"324517";"769";"41,807";"140,711";"0";"333";"3";"2016-06-25 00:12:00"
"324518";"711";"40,9154";"139,632";"137";"175";"521";"2016-06-25 00:13:00"
"324519";"711";"40,9366";"141,377";"0";"265";"301";"2016-06-25 00:13:00"
"324520";"829";"41,0328";"139,691";"120";"234";"399";"2016-06-25 00:13:00"
"324521";"711";"41,082";"140,768";"127";"240";"302";"2016-06-25 00:13:00"
"324522";"763";"41,129";"140,715";"172";"176";"108";"2016-06-25 00:13:00"
"324523";"711";"41,11";"140,716";"174";"177";"106";"2016-06-25 00:13:00"
"324524";"843";"41,1212";"140,698";"125";"182";"160";"2016-06-25 00:13:00"
"324525";"766";"41,1263";"140,721";"168";"171";"124";"2016-06-25 00:13:00"
"324526";"711";"41,1688";"141,158";"122";"237";"105";"2016-06-25 00:13:00"
"324527";"729";"41,2115";"140,697";"166";"173";"2";"2016-06-25 00:13:00"
"324528";"754";"41,2485";"140,683";"126";"173";"375";"2016-06-25 00:13:00"
"324529";"718";"41,2582";"140,342";"0";"0";"2";"2016-06-25 00:13:00"
"324530";"837";"41,3803";"140,401";"95";"236";"375";"2016-06-25 00:13:00"
"324531";"711";"41,2645";"140,181";"103";"236";"301";"2016-06-25 00:13:00"
"324532";"861";"41,2771";"140,133";"144";"67";"18";"2016-06-25 00:13:00"
"324533";"725";"41,2902";"140,732";"168";"2";"2";"2016-06-25 00:13:00"
"324534";"831";"41,3071";"140,347";"151";"235";"542";"2016-06-25 00:13:00"
"324535";"823";"41,3391";"140,34";"135";"238";"726";"2016-06-25 00:13:00"
"324536";"846";"41,3684";"140,337";"80";"234";"48";"2016-06-25 00:13:00"
"324537";"858";"41,3698";"140,403";"237";"69";"2";"2016-06-25 00:13:00"
"324538";"719";"41,5958";"140,542";"105";"207";"286";"2016-06-25 00:13:00"
"324539";"711";"41,3748";"140,027";"106";"313";"105";"2016-06-25 00:13:00"
"324540";"852";"41,3761";"140,36";"132";"234";"2";"2016-06-25 00:13:00"
"324541";"720";"41,3786";"140,675";"168";"178";"2";"2016-06-25 00:13:00"
"324542";"864";"41,3935";"140,458";"305";"50";"2";"2016-06-25 00:13:00"
"324543";"716";"41,4112";"140,72";"187";"4";"2";"2016-06-25 00:13:00"
"324544";"839";"41,4019";"139,979";"113";"285";"112";"2016-06-25 00:13:00"
"324545";"711";"41,4199";"139,966";"114";"333";"105";"2016-06-25 00:13:00"
"324546";"711";"41,4298";"141,461";"0";"0";"108";"2016-06-25 00:13:00"
"324547";"857";"41,4439";"140,54";"228";"57";"2";"2016-06-25 00:13:00"
"324548";"853";"41,4608";"140,497";"122";"221";"2";"2016-06-25 00:13:00"
"324549";"854";"41,4611";"140,555";"150";"55";"2";"2016-06-25 00:13:00"
"324550";"851";"41,4856";"140,564";"111";"238";"2";"2016-06-25 00:13:00"
"324551";"834";"41,501";"141,395";"134";"106";"33";"2016-06-25 00:13:00"
"324552";"849";"41,5056";"140,648";"131";"51";"2";"2016-06-25 00:13:00"
"324553";"860";"41,5391";"140,489";"138";"30";"2";"2016-06-25 00:13:00"
"324554";"863";"41,5513";"141,364";"130";"289";"2";"2016-06-25 00:13:00"
"324555";"793";"41,621";"140,71";"109";"57";"23";"2016-06-25 00:13:00"
"324556";"856";"41,6352";"140,573";"121";"24";"3";"2016-06-25 00:13:00"
"324557";"859";"41,6369";"140,92";"111";"270";"2";"2016-06-25 00:13:00"
"324558";"862";"41,6637";"141,139";"138";"259";"3";"2016-06-25 00:13:00"
"324559";"745";"41,7464";"140,71";"0";"0";"6";"2016-06-25 00:13:00"
"324560";"844";"41,7536";"140,663";"1";"299";"2";"2016-06-25 00:13:00"
"324561";"826";"41,7638";"140,671";"1";"223";"2";"2016-06-25 00:13:00"
"324562";"747";"41,7727";"140,654";"1";"271";"4";"2016-06-25 00:13:00"
"324563";"746";"41,7736";"140,712";"0";"16";"66";"2016-06-25 00:13:00"
"324564";"765";"41,7751";"140,709";"0";"172";"3";"2016-06-25 00:13:00"
"324565";"749";"41,7774";"140,722";"0";"272";"3";"2016-06-25 00:13:00"
"324566";"710";"41,7782";"140,677";"1";"36";"4";"2016-06-25 00:13:00"
"324567";"841";"41,7785";"140,665";"0";"280";"4";"2016-06-25 00:13:00"
"324568";"845";"41,7834";"140,723";"0";"126";"6";"2016-06-25 00:13:00"
"324569";"753";"41,7837";"140,725";"0";"166";"3";"2016-06-25 00:13:00"
"324570";"756";"41,7849";"140,668";"2";"35";"2";"2016-06-25 00:13:00"
"324571";"755";"41,7865";"140,678";"1";"201";"5";"2016-06-25 00:13:00"
"324572";"779";"41,7946";"140,718";"0";"310";"5";"2016-06-25 00:13:00"
"324573";"838";"41,7958";"140,719";"0";"325";"4";"2016-06-25 00:13:00"
"324574";"819";"41,7982";"140,719";"0";"357";"4";"2016-06-25 00:13:00"
"324575";"761";"41,8034";"140,653";"0";"173";"807";"2016-06-25 00:13:00"
"324576";"751";"41,806";"140,649";"0";"276";"6";"2016-06-25 00:13:00"
"324577";"760";"41,807";"140,709";"0";"16";"2";"2016-06-25 00:13:00"
"324578";"769";"41,807";"140,711";"0";"333";"4";"2016-06-25 00:13:00"
"324579";"711";"40,9154";"139,632";"137";"175";"520";"2016-06-25 00:13:00"
"324580";"711";"40,9366";"141,377";"0";"265";"300";"2016-06-25 00:13:00"
"324581";"829";"41,0328";"139,691";"120";"234";"398";"2016-06-25 00:13:00"
"324582";"711";"41,082";"140,768";"127";"240";"301";"2016-06-25 00:13:00"
"324583";"763";"41,129";"140,715";"172";"176";"107";"2016-06-25 00:13:00"
"324584";"711";"41,11";"140,716";"174";"177";"105";"2016-06-25 00:13:00"
"324585";"843";"41,1212";"140,698";"125";"182";"159";"2016-06-25 00:13:00"
"324586";"766";"41,1263";"140,721";"168";"171";"123";"2016-06-25 00:13:00"
"324587";"711";"41,1688";"141,158";"122";"237";"104";"2016-06-25 00:13:00"
"324588";"729";"41,2188";"140,696";"167";"173";"2";"2016-06-25 00:13:00"
"324589";"754";"41,2485";"140,683";"126";"173";"374";"2016-06-25 00:13:00"
"324590";"718";"41,2582";"140,342";"0";"0";"6";"2016-06-25 00:13:00"
"324591";"837";"41,3803";"140,401";"95";"236";"374";"2016-06-25 00:13:00"
"324592";"711";"41,2645";"140,181";"103";"236";"300";"2016-06-25 00:13:00"
"324593";"861";"41,2771";"140,133";"144";"67";"17";"2016-06-25 00:13:00"
"324594";"725";"41,2832";"140,731";"168";"2";"2";"2016-06-25 00:13:00"
"324595";"831";"41,3071";"140,347";"151";"235";"541";"2016-06-25 00:13:00"
"324596";"823";"41,3391";"140,34";"135";"238";"725";"2016-06-25 00:13:00"
"324597";"858";"41,3675";"140,395";"238";"70";"2";"2016-06-25 00:13:00"
"324598";"846";"41,3684";"140,337";"80";"234";"47";"2016-06-25 00:13:00"
"324599";"719";"41,5958";"140,542";"105";"207";"285";"2016-06-25 00:13:00"
"324600";"711";"41,3748";"140,027";"106";"313";"104";"2016-06-25 00:13:00"
"324601";"852";"41,375";"140,358";"133";"232";"2";"2016-06-25 00:13:00"
"324602";"864";"41,3882";"140,449";"307";"50";"2";"2016-06-25 00:13:00"
"324603";"720";"41,3897";"140,674";"166";"177";"2";"2016-06-25 00:13:00"
"324604";"716";"41,406";"140,719";"185";"3";"2";"2016-06-25 00:13:00"
"324605";"839";"41,4019";"139,979";"113";"285";"111";"2016-06-25 00:13:00"
"324606";"711";"41,4199";"139,966";"114";"333";"104";"2016-06-25 00:13:00"
"324607";"711";"41,4298";"141,461";"0";"0";"107";"2016-06-25 00:13:00"
"324608";"857";"41,4403";"140,533";"228";"57";"2";"2016-06-25 00:13:00"
"324609";"854";"41,4587";"140,551";"150";"54";"2";"2016-06-25 00:13:00"
"324610";"853";"41,4674";"140,504";"124";"218";"2";"2016-06-25 00:13:00"
"324611";"851";"41,4875";"140,568";"111";"237";"2";"2016-06-25 00:13:00"
"324612";"834";"41,501";"141,395";"134";"106";"32";"2016-06-25 00:13:00"
"324613";"849";"41,5014";"140,641";"131";"50";"2";"2016-06-25 00:13:00"
"324614";"863";"41,5324";"141,444";"123";"285";"17";"2016-06-25 00:13:00"
"324615";"860";"41,5358";"140,486";"138";"31";"3";"2016-06-25 00:13:00"
"324616";"793";"41,621";"140,71";"109";"57";"22";"2016-06-25 00:13:00"
"324617";"856";"41,6321";"140,571";"124";"25";"3";"2016-06-25 00:13:00"
"324618";"859";"41,637";"140,924";"110";"268";"2";"2016-06-25 00:13:00"
"324619";"862";"41,6637";"141,139";"138";"259";"2";"2016-06-25 00:13:00"
"324620";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 00:13:00"
"324621";"844";"41,7535";"140,663";"3";"339";"5";"2016-06-25 00:13:00"
"324622";"826";"41,7639";"140,671";"1";"107";"5";"2016-06-25 00:13:00"
"324623";"747";"41,7727";"140,654";"1";"271";"3";"2016-06-25 00:13:00"
"324624";"746";"41,7736";"140,712";"0";"16";"65";"2016-06-25 00:13:00"
"324625";"765";"41,7751";"140,709";"0";"172";"2";"2016-06-25 00:13:00"
"324626";"749";"41,7774";"140,722";"0";"272";"2";"2016-06-25 00:13:00"
"324627";"710";"41,7782";"140,677";"1";"36";"3";"2016-06-25 00:13:00"
"324628";"841";"41,7785";"140,665";"0";"280";"3";"2016-06-25 00:13:00"
"324629";"845";"41,7834";"140,723";"0";"126";"5";"2016-06-25 00:13:00"
"324630";"753";"41,7837";"140,725";"0";"166";"2";"2016-06-25 00:13:00"
"324631";"756";"41,785";"140,668";"1";"143";"6";"2016-06-25 00:13:00"
"324632";"755";"41,7865";"140,678";"1";"201";"4";"2016-06-25 00:13:00"
"324633";"779";"41,7946";"140,718";"0";"310";"4";"2016-06-25 00:13:00"
"324634";"838";"41,7958";"140,719";"0";"325";"3";"2016-06-25 00:13:00"
"324635";"819";"41,7982";"140,719";"0";"357";"3";"2016-06-25 00:13:00"
"324636";"761";"41,8034";"140,653";"0";"173";"806";"2016-06-25 00:13:00"
"324637";"751";"41,806";"140,649";"0";"276";"5";"2016-06-25 00:13:00"
"324638";"760";"41,807";"140,709";"0";"16";"5";"2016-06-25 00:13:00"
"324639";"769";"41,807";"140,711";"0";"333";"3";"2016-06-25 00:13:00"
"324640";"711";"40,9154";"139,632";"137";"175";"521";"2016-06-25 00:13:00"
"324641";"711";"40,9366";"141,377";"0";"265";"301";"2016-06-25 00:13:00"
"324642";"829";"41,0328";"139,691";"120";"234";"399";"2016-06-25 00:13:00"
"324643";"711";"41,082";"140,768";"127";"240";"302";"2016-06-25 00:13:00"
"324644";"763";"41,129";"140,715";"172";"176";"108";"2016-06-25 00:13:00"
"324645";"711";"41,11";"140,716";"174";"177";"106";"2016-06-25 00:13:00"
"324646";"843";"41,1212";"140,698";"125";"182";"160";"2016-06-25 00:13:00"
"324647";"766";"41,1263";"140,721";"168";"171";"124";"2016-06-25 00:13:00"
"324648";"711";"41,1688";"141,158";"122";"237";"105";"2016-06-25 00:13:00"
"324649";"729";"41,2115";"140,697";"166";"173";"2";"2016-06-25 00:13:00"
"324650";"754";"41,2485";"140,683";"126";"173";"375";"2016-06-25 00:13:00"
"324651";"718";"41,2582";"140,342";"0";"0";"2";"2016-06-25 00:13:00"
"324652";"837";"41,3803";"140,401";"95";"236";"375";"2016-06-25 00:13:00"
"324653";"711";"41,2645";"140,181";"103";"236";"301";"2016-06-25 00:13:00"
"324654";"861";"41,2771";"140,133";"144";"67";"18";"2016-06-25 00:13:00"
"324655";"725";"41,2902";"140,732";"168";"2";"2";"2016-06-25 00:13:00"
"324656";"831";"41,3071";"140,347";"151";"235";"542";"2016-06-25 00:13:00"
"324657";"823";"41,3391";"140,34";"135";"238";"726";"2016-06-25 00:13:00"
"324658";"846";"41,3684";"140,337";"80";"234";"48";"2016-06-25 00:13:00"
"324659";"858";"41,3698";"140,403";"237";"69";"2";"2016-06-25 00:13:00"
"324660";"719";"41,5958";"140,542";"105";"207";"286";"2016-06-25 00:13:00"
"324661";"711";"41,3748";"140,027";"106";"313";"105";"2016-06-25 00:13:00"
"324662";"852";"41,3761";"140,36";"132";"234";"2";"2016-06-25 00:13:00"
"324663";"720";"41,3786";"140,675";"168";"178";"2";"2016-06-25 00:13:00"
"324664";"864";"41,3935";"140,458";"305";"50";"2";"2016-06-25 00:13:00"
"324665";"716";"41,4112";"140,72";"187";"4";"2";"2016-06-25 00:13:00"
"324666";"839";"41,4019";"139,979";"113";"285";"112";"2016-06-25 00:13:00"
"324667";"711";"41,4199";"139,966";"114";"333";"105";"2016-06-25 00:13:00"
"324668";"711";"41,4298";"141,461";"0";"0";"108";"2016-06-25 00:13:00"
"324669";"857";"41,4439";"140,54";"228";"57";"2";"2016-06-25 00:13:00"
"324670";"853";"41,4608";"140,497";"122";"221";"2";"2016-06-25 00:13:00"
"324671";"854";"41,4611";"140,555";"150";"55";"2";"2016-06-25 00:13:00"
"324672";"851";"41,4856";"140,564";"111";"238";"2";"2016-06-25 00:13:00"
"324673";"834";"41,501";"141,395";"134";"106";"33";"2016-06-25 00:13:00"
"324674";"849";"41,5056";"140,648";"131";"51";"2";"2016-06-25 00:13:00"
"324675";"860";"41,5391";"140,489";"138";"30";"2";"2016-06-25 00:13:00"
"324676";"863";"41,5513";"141,364";"130";"289";"2";"2016-06-25 00:13:00"
"324677";"793";"41,621";"140,71";"109";"57";"23";"2016-06-25 00:13:00"
"324678";"856";"41,6352";"140,573";"121";"24";"3";"2016-06-25 00:13:00"
"324679";"859";"41,6369";"140,92";"111";"270";"2";"2016-06-25 00:13:00"
"324680";"862";"41,6637";"141,139";"138";"259";"3";"2016-06-25 00:13:00"
"324681";"745";"41,7464";"140,71";"0";"0";"6";"2016-06-25 00:13:00"
"324682";"844";"41,7536";"140,663";"1";"299";"2";"2016-06-25 00:13:00"
"324683";"826";"41,7638";"140,671";"1";"223";"2";"2016-06-25 00:13:00"
"324684";"747";"41,7727";"140,654";"1";"271";"4";"2016-06-25 00:13:00"
"324685";"746";"41,7736";"140,712";"0";"16";"66";"2016-06-25 00:13:00"
"324686";"765";"41,7751";"140,709";"0";"172";"3";"2016-06-25 00:13:00"
"324687";"749";"41,7774";"140,722";"0";"272";"3";"2016-06-25 00:13:00"
"324688";"710";"41,7782";"140,677";"1";"36";"4";"2016-06-25 00:13:00"
"324689";"841";"41,7785";"140,665";"0";"280";"4";"2016-06-25 00:13:00"
"324690";"845";"41,7834";"140,723";"0";"126";"6";"2016-06-25 00:13:00"
"324691";"753";"41,7837";"140,725";"0";"166";"3";"2016-06-25 00:13:00"
"324692";"756";"41,7849";"140,668";"2";"35";"2";"2016-06-25 00:13:00"
"324693";"755";"41,7865";"140,678";"1";"201";"5";"2016-06-25 00:13:00"
"324694";"779";"41,7946";"140,718";"0";"310";"5";"2016-06-25 00:13:00"
"324695";"838";"41,7958";"140,719";"0";"325";"4";"2016-06-25 00:13:00"
"324696";"819";"41,7982";"140,719";"0";"357";"4";"2016-06-25 00:13:00"
"324697";"761";"41,8034";"140,653";"0";"173";"807";"2016-06-25 00:13:00"
"324698";"751";"41,806";"140,649";"0";"276";"6";"2016-06-25 00:13:00"
"324699";"760";"41,807";"140,709";"0";"16";"2";"2016-06-25 00:13:00"
"324700";"769";"41,807";"140,711";"0";"333";"4";"2016-06-25 00:13:00"
"324701";"711";"40,9154";"139,632";"137";"175";"522";"2016-06-25 00:14:00"
"324702";"711";"40,9366";"141,377";"0";"265";"302";"2016-06-25 00:14:00"
"324703";"829";"41,0328";"139,691";"120";"234";"400";"2016-06-25 00:14:00"
"324704";"711";"41,082";"140,768";"127";"240";"303";"2016-06-25 00:14:00"
"324705";"763";"41,129";"140,715";"172";"176";"109";"2016-06-25 00:14:00"
"324706";"711";"41,11";"140,716";"174";"177";"107";"2016-06-25 00:14:00"
"324707";"843";"41,1212";"140,698";"125";"182";"161";"2016-06-25 00:14:00"
"324708";"766";"41,1263";"140,721";"168";"171";"125";"2016-06-25 00:14:00"
"324709";"711";"41,1688";"141,158";"122";"237";"106";"2016-06-25 00:14:00"
"324710";"729";"41,2115";"140,697";"166";"173";"3";"2016-06-25 00:14:00"
"324711";"754";"41,2485";"140,683";"126";"173";"376";"2016-06-25 00:14:00"
"324712";"718";"41,2582";"140,342";"0";"0";"3";"2016-06-25 00:14:00"
"324713";"837";"41,3803";"140,401";"95";"236";"376";"2016-06-25 00:14:00"
"324714";"711";"41,2645";"140,181";"103";"236";"302";"2016-06-25 00:14:00"
"324715";"861";"41,2771";"140,133";"144";"67";"19";"2016-06-25 00:14:00"
"324716";"725";"41,2902";"140,732";"168";"2";"3";"2016-06-25 00:14:00"
"324717";"831";"41,3071";"140,347";"151";"235";"543";"2016-06-25 00:14:00"
"324718";"823";"41,3391";"140,34";"135";"238";"727";"2016-06-25 00:14:00"
"324719";"846";"41,3684";"140,337";"80";"234";"49";"2016-06-25 00:14:00"
"324720";"858";"41,3722";"140,412";"233";"67";"2";"2016-06-25 00:14:00"
"324721";"719";"41,5958";"140,542";"105";"207";"287";"2016-06-25 00:14:00"
"324722";"711";"41,3748";"140,027";"106";"313";"106";"2016-06-25 00:14:00"
"324723";"852";"41,3761";"140,36";"132";"234";"3";"2016-06-25 00:14:00"
"324724";"720";"41,3767";"140,675";"169";"177";"2";"2016-06-25 00:14:00"
"324725";"864";"41,4001";"140,468";"301";"48";"2";"2016-06-25 00:14:00"
"324726";"839";"41,4019";"139,979";"113";"285";"113";"2016-06-25 00:14:00"
"324727";"711";"41,4199";"139,966";"114";"333";"106";"2016-06-25 00:14:00"
"324728";"716";"41,4232";"140,721";"189";"3";"2";"2016-06-25 00:14:00"
"324729";"711";"41,4298";"141,461";"0";"0";"109";"2016-06-25 00:14:00"
"324730";"857";"41,4474";"140,548";"227";"56";"2";"2016-06-25 00:14:00"
"324731";"853";"41,4583";"140,493";"121";"223";"2";"2016-06-25 00:14:00"
"324732";"854";"41,4636";"140,56";"149";"55";"2";"2016-06-25 00:14:00"
"324733";"851";"41,4856";"140,564";"111";"238";"3";"2016-06-25 00:14:00"
"324734";"834";"41,501";"141,395";"134";"106";"34";"2016-06-25 00:14:00"
"324735";"849";"41,5079";"140,652";"131";"52";"2";"2016-06-25 00:14:00"
"324736";"860";"41,5429";"140,492";"135";"31";"2";"2016-06-25 00:14:00"
"324737";"863";"41,5513";"141,364";"130";"289";"3";"2016-06-25 00:14:00"
"324738";"793";"41,621";"140,71";"109";"57";"24";"2016-06-25 00:14:00"
"324739";"859";"41,6369";"140,922";"110";"269";"2";"2016-06-25 00:14:00"
"324740";"856";"41,6388";"140,575";"122";"26";"2";"2016-06-25 00:14:00"
"324741";"862";"41,6629";"141,133";"132";"258";"2";"2016-06-25 00:14:00"
"324742";"745";"41,7464";"140,71";"0";"0";"2";"2016-06-25 00:14:00"
"324743";"844";"41,7536";"140,663";"1";"299";"3";"2016-06-25 00:14:00"
"324744";"826";"41,7638";"140,671";"1";"223";"3";"2016-06-25 00:14:00"
"324745";"747";"41,7728";"140,654";"2";"327";"2";"2016-06-25 00:14:00"
"324746";"746";"41,7736";"140,712";"0";"16";"67";"2016-06-25 00:14:00"
"324747";"765";"41,7751";"140,709";"0";"172";"4";"2016-06-25 00:14:00"
"324748";"749";"41,7774";"140,722";"0";"272";"4";"2016-06-25 00:14:00"
"324749";"710";"41,7782";"140,677";"1";"36";"5";"2016-06-25 00:14:00"
"324750";"841";"41,7785";"140,665";"1";"280";"2";"2016-06-25 00:14:00"
"324751";"845";"41,7834";"140,723";"0";"126";"2";"2016-06-25 00:14:00"
"324752";"753";"41,7837";"140,725";"0";"166";"4";"2016-06-25 00:14:00"
"324753";"756";"41,7849";"140,668";"2";"35";"3";"2016-06-25 00:14:00"
"324754";"755";"41,7865";"140,678";"1";"201";"6";"2016-06-25 00:14:00"
"324755";"779";"41,7946";"140,719";"0";"310";"2";"2016-06-25 00:14:00"
"324756";"838";"41,7958";"140,719";"0";"325";"5";"2016-06-25 00:14:00"
"324757";"819";"41,7982";"140,719";"0";"357";"5";"2016-06-25 00:14:00"
"324758";"761";"41,8034";"140,653";"0";"173";"808";"2016-06-25 00:14:00"
"324759";"751";"41,806";"140,649";"0";"276";"2";"2016-06-25 00:14:00"
"324760";"760";"41,807";"140,709";"0";"16";"3";"2016-06-25 00:14:00"
"324761";"769";"41,807";"140,711";"0";"333";"5";"2016-06-25 00:14:00"
"324762";"711";"40,9154";"139,632";"137";"175";"522";"2016-06-25 00:14:00"
"324763";"711";"40,9366";"141,377";"0";"265";"302";"2016-06-25 00:14:00"
"324764";"829";"41,0328";"139,691";"120";"234";"400";"2016-06-25 00:14:00"
"324765";"711";"41,082";"140,768";"127";"240";"303";"2016-06-25 00:14:00"
"324766";"763";"41,129";"140,715";"172";"176";"109";"2016-06-25 00:14:00"
"324767";"711";"41,11";"140,716";"174";"177";"107";"2016-06-25 00:14:00"
"324768";"843";"41,1212";"140,698";"125";"182";"161";"2016-06-25 00:14:00"
"324769";"766";"41,1263";"140,721";"168";"171";"125";"2016-06-25 00:14:00"
"324770";"711";"41,1688";"141,158";"122";"237";"106";"2016-06-25 00:14:00"
"324771";"729";"41,2115";"140,697";"166";"173";"3";"2016-06-25 00:14:00"
"324772";"754";"41,2485";"140,683";"126";"173";"376";"2016-06-25 00:14:00"
"324773";"718";"41,2582";"140,342";"0";"0";"3";"2016-06-25 00:14:00"
"324774";"837";"41,3803";"140,401";"95";"236";"376";"2016-06-25 00:14:00"
"324775";"711";"41,2645";"140,181";"103";"236";"302";"2016-06-25 00:14:00"
"324776";"861";"41,2771";"140,133";"144";"67";"19";"2016-06-25 00:14:00"
"324777";"725";"41,2902";"140,732";"168";"2";"3";"2016-06-25 00:14:00"
"324778";"831";"41,3071";"140,347";"151";"235";"543";"2016-06-25 00:14:00"
"324779";"823";"41,3391";"140,34";"135";"238";"727";"2016-06-25 00:14:00"
"324780";"846";"41,3684";"140,337";"80";"234";"49";"2016-06-25 00:14:00"
"324781";"858";"41,3722";"140,412";"233";"67";"2";"2016-06-25 00:14:00"
"324782";"719";"41,5958";"140,542";"105";"207";"287";"2016-06-25 00:14:00"
"324783";"711";"41,3748";"140,027";"106";"313";"106";"2016-06-25 00:14:00"
